time;temperature [C]
12/02/2024 15:23;7,1
12/02/2024 16:24;6,8
12/02/2024 17:24;5,7
12/02/2024 18:25;5,1
12/02/2024 19:25;4,4
12/02/2024 20:26;3,7
12/02/2024 21:26;3,4
12/02/2024 22:26;2,0
12/02/2024 23:27;2,0
13/02/2024 00:27;1,8
13/02/2024 01:28;2,1
13/02/2024 02:28;1,9
13/02/2024 03:28;2,0
13/02/2024 03:29;2,0
13/02/2024 04:29;2,4
13/02/2024 05:30;2,7
13/02/2024 06:30;2,9
13/02/2024 07:30;2,8
13/02/2024 08:31;2,9
13/02/2024 09:31;2,7
13/02/2024 09:32;2,7
13/02/2024 10:32;3,4
13/02/2024 11:32;4,4
13/02/2024 12:33;4,6
13/02/2024 13:33;6,0
13/02/2024 14:34;5,2
13/02/2024 15:34;6,4
13/02/2024 16:34;5,9
13/02/2024 17:35;4,7
13/02/2024 18:35;3,2
13/02/2024 19:36;3,1
13/02/2024 20:36;4,6
13/02/2024 21:37;4,1
13/02/2024 22:37;4,2
13/02/2024 23:38;4,4
14/02/2024 00:38;4,7
14/02/2024 01:38;4,4
14/02/2024 02:39;4,6
14/02/2024 03:39;4,9
14/02/2024 03:40;4,9
14/02/2024 04:40;5,2
14/02/2024 05:40;4,9
14/02/2024 06:41;4,9
14/02/2024 07:41;5,0
14/02/2024 08:42;5,3
14/02/2024 09:42;5,8
14/02/2024 10:43;6,2
14/02/2024 11:43;6,8
14/02/2024 12:43;7,3
14/02/2024 13:44;7,7
14/02/2024 14:44;7,9
14/02/2024 15:45;8,2
14/02/2024 16:45;8,5
14/02/2024 17:45;8,6
14/02/2024 18:46;8,8
14/02/2024 18:46;8,8
14/02/2024 19:47;9,0
14/02/2024 20:47;9,1
14/02/2024 21:47;9,3
14/02/2024 22:48;9,4
14/02/2024 23:48;9,5
15/02/2024 00:49;9,2
15/02/2024 01:49;8,9
15/02/2024 02:50;8,8
15/02/2024 04:50;8,6
15/02/2024 05:51;7,7
15/02/2024 06:51;7,1
15/02/2024 07:52;7,1
15/02/2024 08:52;8,1
15/02/2024 09:53;8,6
15/02/2024 10:53;9,7
15/02/2024 11:54;11,5
15/02/2024 11:54;11,5
15/02/2024 12:54;12,9
15/02/2024 13:55;13,7
15/02/2024 14:55;14,1
15/02/2024 15:56;13,0
15/02/2024 16:56;11,5
15/02/2024 17:56;10,3
15/02/2024 18:57;9,0
15/02/2024 19:57;9,8
15/02/2024 20:58;8,9
15/02/2024 21:58;9,2
15/02/2024 22:58;9,7
15/02/2024 23:59;8,9
16/02/2024 00:59;8,8
16/02/2024 02:00;9,8
16/02/2024 03:00;9,4
16/02/2024 04:01;10,5
16/02/2024 04:01;10,5
16/02/2024 05:01;9,9
16/02/2024 06:02;9,6
16/02/2024 07:02;10,1
16/02/2024 08:03;9,8
16/02/2024 09:03;10,4
16/02/2024 10:03;11,0
16/02/2024 11:04;12,6
16/02/2024 12:04;12,8
16/02/2024 13:05;12,6
16/02/2024 14:05;12,3
16/02/2024 15:05;12,1
16/02/2024 16:06;12,0
16/02/2024 17:06;11,4
16/02/2024 18:07;11,2
16/02/2024 19:07;10,8
16/02/2024 20:08;10,3
16/02/2024 21:08;10,2
16/02/2024 22:09;10,2
16/02/2024 23:09;10,0
17/02/2024 00:09;9,6
17/02/2024 01:10;9,2
17/02/2024 02:10;7,6
17/02/2024 03:11;6,8
17/02/2024 04:11;6,7
17/02/2024 04:11;6,7
17/02/2024 05:12;6,2
17/02/2024 06:12;6,1
17/02/2024 07:13;5,2
17/02/2024 08:13;5,6
17/02/2024 09:14;6,1
17/02/2024 10:14;8,4
17/02/2024 11:14;10,3
17/02/2024 12:15;11,2
17/02/2024 13:15;11,9
17/02/2024 14:16;10,8
17/02/2024 15:16;11,2
17/02/2024 16:16;10,5
17/02/2024 17:17;9,6
17/02/2024 18:17;8,9
17/02/2024 19:18;8,7
17/02/2024 20:18;7,8
17/02/2024 21:19;6,8
17/02/2024 22:19;5,5
17/02/2024 23:19;5,7
18/02/2024 00:20;5,2
18/02/2024 01:20;4,5
18/02/2024 02:21;3,9
18/02/2024 03:21;2,9
18/02/2024 04:22;2,6
18/02/2024 05:22;3,2
18/02/2024 06:23;2,9
18/02/2024 07:23;3,8
18/02/2024 08:23;4,0
18/02/2024 09:24;4,8
18/02/2024 10:24;5,2
18/02/2024 11:25;6,6
18/02/2024 12:25;7,6
18/02/2024 13:26;8,0
18/02/2024 14:26;7,3
18/02/2024 15:26;7,2
18/02/2024 16:27;6,4
18/02/2024 17:27;5,9
18/02/2024 18:28;6,1
18/02/2024 19:28;6,3
18/02/2024 20:29;6,5
18/02/2024 21:29;6,6
18/02/2024 22:29;6,7
18/02/2024 23:30;6,7
19/02/2024 00:30;7,1
19/02/2024 01:31;7,4
19/02/2024 02:31;7,8
19/02/2024 03:31;7,1
19/02/2024 04:32;7,0
19/02/2024 04:32;7,0
19/02/2024 05:33;6,7
19/02/2024 06:33;6,7
19/02/2024 07:33;6,6
19/02/2024 08:34;6,6
19/02/2024 09:34;7,1
19/02/2024 10:35;8,0
19/02/2024 11:35;8,8
19/02/2024 12:36;9,8
19/02/2024 13:36;9,8
19/02/2024 14:36;9,7
19/02/2024 15:37;9,2
19/02/2024 16:37;8,2
19/02/2024 17:38;8,3
19/02/2024 17:38;8,3
19/02/2024 18:38;7,8
19/02/2024 19:39;7,5
19/02/2024 20:39;7,3
19/02/2024 21:40;6,8
19/02/2024 22:40;6,4
19/02/2024 23:41;6,1
20/02/2024 00:41;5,3
20/02/2024 01:42;4,9
20/02/2024 01:42;4,9
20/02/2024 02:42;4,3
20/02/2024 03:43;3,6
20/02/2024 04:43;2,7
20/02/2024 04:44;2,7
20/02/2024 05:44;3,4
20/02/2024 05:44;3,4
20/02/2024 06:45;3,0
20/02/2024 07:45;3,5
20/02/2024 08:45;4,4
20/02/2024 09:46;5,3
20/02/2024 10:46;6,6
20/02/2024 11:47;6,8
20/02/2024 12:47;6,7
20/02/2024 13:48;7,0
20/02/2024 14:48;7,6
20/02/2024 15:48;8,3
20/02/2024 16:49;7,8
20/02/2024 17:49;6,9
20/02/2024 18:50;6,6
20/02/2024 19:50;6,0
20/02/2024 20:51;5,9
20/02/2024 21:51;6,0
20/02/2024 22:51;5,9
20/02/2024 23:52;5,8
21/02/2024 00:52;5,6
21/02/2024 01:53;5,4
21/02/2024 02:53;5,4
21/02/2024 03:53;5,1
21/02/2024 04:54;5,1
21/02/2024 05:54;4,9
21/02/2024 06:55;4,7
21/02/2024 07:55;4,6
21/02/2024 08:56;5,0
21/02/2024 09:56;5,4
21/02/2024 10:56;6,5
21/02/2024 11:57;7,3
21/02/2024 12:57;7,9
21/02/2024 13:58;7,9
21/02/2024 14:58;8,1
21/02/2024 15:59;7,7
21/02/2024 16:59;7,4
21/02/2024 17:59;6,9
21/02/2024 19:00;7,4
21/02/2024 20:00;6,1
21/02/2024 21:01;5,3
21/02/2024 22:01;5,6
21/02/2024 23:01;5,6
22/02/2024 00:02;5,8
22/02/2024 01:02;6,2
22/02/2024 02:03;6,5
22/02/2024 03:03;6,7
22/02/2024 04:04;6,8
22/02/2024 05:04;6,9
22/02/2024 05:04;6,9
22/02/2024 06:05;7,0
22/02/2024 07:05;7,2
22/02/2024 08:06;7,3
22/02/2024 09:06;7,6
22/02/2024 09:06;7,6
22/02/2024 10:07;7,9
22/02/2024 11:07;8,2
22/02/2024 12:07;8,4
22/02/2024 13:08;8,4
22/02/2024 14:08;8,3
22/02/2024 15:09;8,4
22/02/2024 16:09;8,5
22/02/2024 17:10;8,5
22/02/2024 18:10;8,6
22/02/2024 19:10;8,5
22/02/2024 20:11;8,7
22/02/2024 21:11;6,3
22/02/2024 22:12;5,8
22/02/2024 23:12;5,3
23/02/2024 01:13;3,7
23/02/2024 02:13;2,9
23/02/2024 03:14;2,6
23/02/2024 04:14;2,9
23/02/2024 05:15;2,7
23/02/2024 06:15;2,5
23/02/2024 07:15;2,0
23/02/2024 08:16;2,2
23/02/2024 09:16;3,0
23/02/2024 10:17;4,1
23/02/2024 11:17;4,2
23/02/2024 12:18;5,7
23/02/2024 13:18;7,1
23/02/2024 14:18;6,4
23/02/2024 15:19;6,3
23/02/2024 16:19;4,3
23/02/2024 17:20;5,5
23/02/2024 18:20;2,1
23/02/2024 19:21;2,3
23/02/2024 20:21;2,5
23/02/2024 21:21;2,8
23/02/2024 22:22;2,6
23/02/2024 23:22;2,2
24/02/2024 00:23;2,2
24/02/2024 01:23;2,4
24/02/2024 02:23;2,6
24/02/2024 03:24;2,4
24/02/2024 04:24;2,1
24/02/2024 05:25;1,9
24/02/2024 05:25;1,9
24/02/2024 06:25;2,2
24/02/2024 07:26;2,5
24/02/2024 08:26;1,5
24/02/2024 09:27;2,2
24/02/2024 10:27;1,1
24/02/2024 11:28;4,3
24/02/2024 12:28;4,1
24/02/2024 13:28;3,9
24/02/2024 14:29;6,1
24/02/2024 15:29;7,3
24/02/2024 16:30;2,0
24/02/2024 17:30;3,2
24/02/2024 18:30;1,7
24/02/2024 19:31;1,9
24/02/2024 20:31;1,2
24/02/2024 21:32;1,6
24/02/2024 22:32;0,6
24/02/2024 23:33;0,7
25/02/2024 00:33;0,3
25/02/2024 01:33;1,2
25/02/2024 02:34;0,9
25/02/2024 03:34;2,1
25/02/2024 04:35;2,2
25/02/2024 05:35;2,2
25/02/2024 05:35;2,2
25/02/2024 06:36;2,3
25/02/2024 07:36;2,5
25/02/2024 08:37;2,6
25/02/2024 09:37;3,4
25/02/2024 10:37;4,4
25/02/2024 11:38;7,1
25/02/2024 12:38;7,1
25/02/2024 13:39;7,7
25/02/2024 14:39;8,3
25/02/2024 15:40;11,1
25/02/2024 16:40;8,3
25/02/2024 17:40;5,9
25/02/2024 18:41;5,2
25/02/2024 19:41;5,4
25/02/2024 20:42;5,4
25/02/2024 21:42;5,4
25/02/2024 22:43;5,5
25/02/2024 22:43;5,5
25/02/2024 23:43;5,6
26/02/2024 00:44;5,9
26/02/2024 01:44;4,5
26/02/2024 02:44;4,1
26/02/2024 03:45;3,8
26/02/2024 04:45;3,7
26/02/2024 05:46;3,7
26/02/2024 06:46;3,8
26/02/2024 07:47;4,0
26/02/2024 08:47;4,6
26/02/2024 09:47;5,2
26/02/2024 10:48;6,1
26/02/2024 11:48;8,2
26/02/2024 12:49;8,4
26/02/2024 13:49;7,3
26/02/2024 14:49;7,9
26/02/2024 14:50;7,9
26/02/2024 15:50;7,9
26/02/2024 16:51;7,4
26/02/2024 17:51;6,9
26/02/2024 18:51;6,6
26/02/2024 19:52;6,3
26/02/2024 20:52;6,2
26/02/2024 21:53;6,3
26/02/2024 22:53;6,1
26/02/2024 23:54;5,5
27/02/2024 00:54;5,2
27/02/2024 01:54;5,2
27/02/2024 02:55;4,2
27/02/2024 03:55;4,4
27/02/2024 04:56;4,3
27/02/2024 05:56;4,1
27/02/2024 06:56;3,9
27/02/2024 07:57;3,7
27/02/2024 08:57;4,5
27/02/2024 09:58;5,5
27/02/2024 10:58;6,6
27/02/2024 11:59;7,6
27/02/2024 12:59;8,7
27/02/2024 13:59;9,0
27/02/2024 15:00;9,6
27/02/2024 16:00;9,8
27/02/2024 17:01;9,8
27/02/2024 18:01;7,9
27/02/2024 19:02;6,5
27/02/2024 20:02;5,6
27/02/2024 21:02;4,8
27/02/2024 22:03;3,9
27/02/2024 23:03;3,5
28/02/2024 00:04;3,4
28/02/2024 01:04;3,1
28/02/2024 02:05;1,9
28/02/2024 03:05;1,9
28/02/2024 04:06;-0,1
28/02/2024 05:06;0,3
28/02/2024 06:06;-1,1
28/02/2024 07:07;-0,3
28/02/2024 07:07;-0,3
28/02/2024 08:08;-0,7
28/02/2024 09:08;-0,6
28/02/2024 10:08;1,3
28/02/2024 11:09;3,1
28/02/2024 12:09;4,7
28/02/2024 13:10;9,3
28/02/2024 14:10;10,1
28/02/2024 15:11;11,4
28/02/2024 16:11;11,5
28/02/2024 17:12;8,0
28/02/2024 18:12;6,1
28/02/2024 19:12;4,5
28/02/2024 20:13;4,4
28/02/2024 21:13;2,8
28/02/2024 22:14;1,8
28/02/2024 23:14;1,3
29/02/2024 00:15;1,2
29/02/2024 00:15;1,2
29/02/2024 01:15;1,4
29/02/2024 02:16;1,5
29/02/2024 03:16;1,3
29/02/2024 04:16;0,9
29/02/2024 05:17;0,5
29/02/2024 06:17;0,2
29/02/2024 07:18;-0,2
29/02/2024 08:18;-0,2
29/02/2024 09:19;0,3
29/02/2024 10:19;1,2
29/02/2024 11:19;2,4
29/02/2024 12:20;5,8
29/02/2024 13:20;8,9
29/02/2024 14:21;11,5
29/02/2024 15:21;12,2
29/02/2024 16:22;12,0
29/02/2024 17:22;11,5
29/02/2024 18:22;7,0
29/02/2024 19:23;5,2
29/02/2024 20:23;5,3
29/02/2024 21:24;4,0
29/02/2024 22:24;4,0
29/02/2024 23:24;2,6
01/03/2024 00:25;1,9
01/03/2024 01:25;1,8
01/03/2024 02:26;4,4
01/03/2024 03:26;4,1
01/03/2024 04:27;3,4
01/03/2024 05:27;3,6
01/03/2024 06:27;3,8
01/03/2024 06:28;3,8
01/03/2024 07:28;4,1
01/03/2024 08:29;4,7
01/03/2024 09:29;5,0
01/03/2024 09:29;5,0
01/03/2024 10:30;4,8
01/03/2024 11:30;5,3
01/03/2024 12:30;6,2
01/03/2024 13:31;6,6
01/03/2024 14:31;8,7
01/03/2024 15:32;9,5
01/03/2024 16:32;8,4
01/03/2024 17:33;7,1
01/03/2024 18:33;4,5
01/03/2024 19:33;3,9
01/03/2024 20:34;3,9
01/03/2024 21:34;3,9
01/03/2024 22:35;3,4
01/03/2024 23:35;4,2
02/03/2024 00:35;4,7
02/03/2024 01:36;4,1
02/03/2024 02:36;3,6
02/03/2024 03:37;4,2
02/03/2024 04:37;3,7
02/03/2024 05:38;3,9
02/03/2024 06:38;3,7
02/03/2024 06:38;3,7
02/03/2024 07:39;3,9
02/03/2024 08:39;4,8
02/03/2024 09:40;6,4
02/03/2024 10:40;7,6
02/03/2024 11:40;10,4
02/03/2024 12:41;14,1
02/03/2024 13:41;14,3
02/03/2024 14:42;12,2
02/03/2024 15:42;11,2
02/03/2024 16:42;11,1
02/03/2024 17:43;10,7
02/03/2024 18:43;8,8
02/03/2024 19:44;9,0
02/03/2024 20:44;8,7
02/03/2024 21:45;8,2
02/03/2024 22:45;8,9
02/03/2024 23:45;8,3
03/03/2024 00:46;7,4
03/03/2024 01:46;7,1
03/03/2024 02:47;6,2
03/03/2024 03:47;5,9
03/03/2024 04:48;5,9
03/03/2024 05:48;5,8
03/03/2024 06:48;5,1
03/03/2024 07:49;5,1
03/03/2024 08:49;6,1
03/03/2024 09:50;6,4
03/03/2024 10:50;7,0
03/03/2024 11:50;9,2
03/03/2024 12:51;9,4
03/03/2024 12:51;9,4
03/03/2024 13:52;11,7
03/03/2024 14:52;12,0
03/03/2024 15:52;12,0
03/03/2024 16:53;12,3
03/03/2024 17:53;11,1
03/03/2024 18:54;9,9
03/03/2024 19:54;10,1
03/03/2024 20:55;10,7
03/03/2024 21:55;8,4
03/03/2024 22:55;9,5
03/03/2024 23:56;9,0
04/03/2024 00:56;8,4
04/03/2024 01:57;7,3
04/03/2024 02:57;6,9
04/03/2024 03:57;6,4
04/03/2024 04:58;6,6
04/03/2024 05:58;7,0
04/03/2024 06:59;6,9
04/03/2024 07:59;6,9
04/03/2024 09:00;6,7
04/03/2024 10:00;6,9
04/03/2024 11:00;7,3
04/03/2024 12:01;7,3
04/03/2024 13:01;7,6
04/03/2024 14:02;7,6
04/03/2024 15:02;7,7
04/03/2024 16:03;7,5
04/03/2024 17:03;6,7
04/03/2024 18:03;6,5
04/03/2024 19:04;6,2
04/03/2024 20:04;6,0
04/03/2024 21:05;5,8
04/03/2024 22:05;5,9
04/03/2024 23:05;5,8
04/03/2024 23:06;5,8
05/03/2024 00:06;5,8
05/03/2024 01:07;5,7
05/03/2024 02:07;5,7
05/03/2024 03:07;5,7
05/03/2024 04:08;5,7
05/03/2024 05:08;5,5
05/03/2024 06:09;5,3
05/03/2024 07:09;5,2
05/03/2024 08:10;5,2
05/03/2024 09:10;5,2
05/03/2024 10:10;5,0
05/03/2024 11:11;5,7
05/03/2024 12:11;6,0
05/03/2024 13:12;5,5
05/03/2024 14:12;8,1
05/03/2024 15:12;7,5
05/03/2024 15:13;7,5
05/03/2024 16:13;7,3
05/03/2024 17:14;6,7
05/03/2024 18:14;5,7
05/03/2024 19:14;3,0
05/03/2024 20:15;3,6
05/03/2024 21:15;3,3
05/03/2024 22:16;3,0
05/03/2024 23:16;2,9
06/03/2024 00:17;3,7
06/03/2024 01:17;2,0
06/03/2024 02:17;1,7
06/03/2024 03:18;1,9
06/03/2024 04:18;1,7
06/03/2024 05:19;1,8
06/03/2024 06:19;1,6
06/03/2024 07:19;1,0
06/03/2024 08:20;1,9
06/03/2024 08:20;1,9
06/03/2024 09:21;3,1
06/03/2024 10:21;5,0
06/03/2024 11:21;7,5
06/03/2024 12:22;9,4
06/03/2024 13:22;8,9
06/03/2024 14:23;10,5
06/03/2024 15:23;8,5
06/03/2024 16:24;8,8
06/03/2024 17:24;7,8
06/03/2024 18:24;7,2
06/03/2024 19:25;7,1
06/03/2024 20:25;6,8
06/03/2024 21:26;6,6
06/03/2024 22:26;6,0
06/03/2024 23:27;5,4
07/03/2024 00:27;5,2
07/03/2024 01:28;5,0
07/03/2024 02:28;4,9
07/03/2024 03:28;4,4
07/03/2024 04:29;4,0
07/03/2024 05:29;3,0
07/03/2024 06:30;2,1
07/03/2024 07:30;1,2
07/03/2024 08:30;1,8
07/03/2024 09:31;3,0
07/03/2024 10:31;4,2
07/03/2024 11:32;3,7
07/03/2024 12:32;4,4
07/03/2024 13:33;6,2
07/03/2024 14:33;6,0
07/03/2024 15:33;7,7
07/03/2024 16:34;7,5
07/03/2024 17:34;5,5
07/03/2024 18:35;4,2
07/03/2024 18:35;4,2
07/03/2024 19:35;3,8
07/03/2024 20:36;4,5
07/03/2024 21:36;4,4
07/03/2024 22:37;3,3
07/03/2024 23:37;2,6
08/03/2024 00:37;2,6
08/03/2024 01:38;2,1
08/03/2024 02:38;1,2
08/03/2024 03:39;1,3
08/03/2024 04:39;0,8
08/03/2024 05:40;0,1
08/03/2024 06:40;0,0
08/03/2024 07:40;0,1
08/03/2024 07:41;0,1
08/03/2024 08:41;0,9
08/03/2024 09:42;1,9
08/03/2024 10:42;3,8
08/03/2024 10:42;3,8
08/03/2024 11:43;4,1
08/03/2024 12:43;7,2
08/03/2024 13:43;6,8
08/03/2024 14:44;7,2
08/03/2024 15:44;8,0
08/03/2024 16:45;7,8
08/03/2024 17:45;6,5
08/03/2024 18:46;5,3
08/03/2024 19:46;5,1
08/03/2024 20:46;4,6
08/03/2024 21:47;4,9
08/03/2024 22:47;4,4
08/03/2024 23:48;4,5
09/03/2024 00:48;4,5
09/03/2024 01:49;4,2
09/03/2024 02:49;3,9
09/03/2024 03:49;3,3
09/03/2024 03:50;3,3
09/03/2024 04:50;2,7
09/03/2024 05:50;2,0
09/03/2024 06:51;1,5
09/03/2024 07:51;1,5
09/03/2024 08:52;2,6
09/03/2024 09:52;4,9
09/03/2024 10:53;6,6
09/03/2024 11:53;8,3
09/03/2024 12:53;11,2
09/03/2024 13:54;11,6
09/03/2024 14:54;11,3
09/03/2024 15:55;11,0
09/03/2024 16:55;10,1
09/03/2024 17:56;9,5
09/03/2024 18:56;8,6
09/03/2024 19:56;8,0
09/03/2024 19:57;8,0
09/03/2024 20:57;7,7
09/03/2024 21:57;7,6
09/03/2024 22:58;7,6
09/03/2024 23:58;7,6
10/03/2024 00:59;7,5
10/03/2024 01:59;7,3
10/03/2024 03:00;7,1
10/03/2024 04:00;6,8
10/03/2024 05:00;6,6
10/03/2024 06:01;6,6
10/03/2024 07:01;6,2
10/03/2024 08:02;6,0
10/03/2024 09:02;6,8
10/03/2024 10:02;6,9
10/03/2024 11:03;7,8
10/03/2024 12:03;8,4
10/03/2024 13:04;8,6
10/03/2024 14:04;9,6
10/03/2024 15:05;10,6
10/03/2024 16:05;9,3
10/03/2024 17:05;9,0
10/03/2024 18:06;7,9
10/03/2024 19:06;8,1
10/03/2024 20:07;7,4
10/03/2024 21:07;6,7
10/03/2024 22:08;6,1
10/03/2024 23:08;5,5
11/03/2024 00:08;5,3
11/03/2024 01:09;5,3
11/03/2024 02:09;5,5
11/03/2024 03:10;5,6
11/03/2024 04:10;5,6
11/03/2024 05:10;5,7
11/03/2024 06:11;5,6
11/03/2024 07:11;5,6
11/03/2024 07:12;5,6
11/03/2024 08:12;5,6
11/03/2024 09:12;5,7
11/03/2024 10:13;6,5
11/03/2024 11:13;7,5
11/03/2024 12:14;8,0
11/03/2024 13:14;8,8
11/03/2024 14:15;10,7
11/03/2024 15:15;9,7
11/03/2024 16:15;10,0
11/03/2024 17:16;10,6
11/03/2024 18:16;8,2
11/03/2024 19:17;7,4
11/03/2024 20:17;6,5
11/03/2024 21:17;6,4
11/03/2024 22:18;6,4
11/03/2024 23:18;6,0
11/03/2024 23:19;6,0
12/03/2024 00:19;6,4
12/03/2024 01:19;6,1
12/03/2024 02:20;5,7
12/03/2024 03:20;5,5
12/03/2024 04:21;5,4
12/03/2024 05:21;5,5
12/03/2024 06:22;5,5
12/03/2024 07:22;5,6
12/03/2024 08:22;5,7
12/03/2024 08:23;5,7
12/03/2024 09:23;6,0
12/03/2024 10:23;6,3
12/03/2024 11:24;6,7
12/03/2024 12:24;6,4
12/03/2024 13:25;6,3
12/03/2024 14:25;6,1
12/03/2024 15:26;6,2
12/03/2024 16:26;6,7
12/03/2024 17:26;6,3
12/03/2024 18:27;5,8
12/03/2024 19:27;5,6
12/03/2024 20:28;5,5
12/03/2024 21:28;5,5
12/03/2024 22:29;5,5
12/03/2024 23:29;5,7
13/03/2024 00:29;5,9
13/03/2024 01:30;6,1
13/03/2024 02:30;6,0
13/03/2024 03:31;6,2
13/03/2024 04:31;6,4
13/03/2024 05:31;6,2
13/03/2024 06:32;6,4
13/03/2024 07:32;7,1
13/03/2024 08:33;8,1
13/03/2024 08:33;8,1
13/03/2024 09:34;9,2
13/03/2024 10:34;9,8
13/03/2024 11:35;10,3
13/03/2024 12:35;10,4
13/03/2024 13:35;9,5
13/03/2024 14:36;10,2
13/03/2024 15:36;10,5
13/03/2024 16:37;10,3
13/03/2024 17:37;10,0
13/03/2024 18:37;9,8
13/03/2024 19:38;9,5
13/03/2024 20:38;9,5
13/03/2024 21:39;9,2
13/03/2024 22:39;8,7
13/03/2024 23:40;8,5
14/03/2024 00:40;8,0
14/03/2024 01:40;7,8
14/03/2024 02:41;7,0
14/03/2024 03:41;7,4
14/03/2024 04:42;7,2
14/03/2024 05:42;5,2
14/03/2024 06:43;4,7
14/03/2024 07:43;5,4
14/03/2024 08:43;5,8
14/03/2024 09:44;6,8
14/03/2024 10:44;8,7
14/03/2024 11:45;10,8
14/03/2024 12:45;12,4
14/03/2024 13:45;14,7
14/03/2024 14:46;16,9
14/03/2024 15:46;17,3
14/03/2024 16:47;14,3
14/03/2024 17:47;13,6
14/03/2024 18:48;11,1
14/03/2024 19:48;10,1
14/03/2024 20:48;11,2
14/03/2024 21:49;11,2
14/03/2024 22:49;10,0
14/03/2024 23:50;9,4
15/03/2024 00:50;9,8
15/03/2024 01:51;9,6
15/03/2024 02:51;8,2
15/03/2024 03:51;7,5
15/03/2024 04:52;6,9
15/03/2024 05:52;7,7
15/03/2024 06:53;8,1
15/03/2024 07:53;8,3
15/03/2024 08:53;8,3
15/03/2024 09:54;8,7
15/03/2024 10:54;9,3
15/03/2024 11:55;9,8
15/03/2024 12:55;10,3
15/03/2024 13:56;11,2
15/03/2024 14:56;12,0
15/03/2024 15:56;12,3
15/03/2024 16:57;11,5
15/03/2024 17:57;10,8
15/03/2024 18:58;10,0
15/03/2024 19:58;9,8
15/03/2024 20:59;9,7
15/03/2024 21:59;9,6
15/03/2024 22:59;9,2
16/03/2024 00:00;8,6
16/03/2024 01:00;8,4
16/03/2024 02:01;8,2
16/03/2024 03:01;7,8
16/03/2024 04:01;7,7
16/03/2024 05:02;7,7
16/03/2024 06:02;7,8
16/03/2024 07:03;8,1
16/03/2024 08:03;8,3
16/03/2024 09:04;8,6
16/03/2024 10:04;8,9
16/03/2024 11:04;10,1
16/03/2024 11:05;10,1
16/03/2024 12:05;9,1
16/03/2024 13:05;8,7
16/03/2024 14:06;9,4
16/03/2024 15:06;10,6
16/03/2024 16:07;9,6
16/03/2024 17:07;11,0
16/03/2024 18:08;7,7
16/03/2024 19:08;6,5
16/03/2024 20:08;5,4
16/03/2024 21:09;5,2
16/03/2024 22:09;4,7
16/03/2024 23:10;5,3
17/03/2024 00:10;4,9
17/03/2024 01:11;5,4
17/03/2024 02:11;4,8
17/03/2024 03:11;4,7
17/03/2024 04:12;3,7
17/03/2024 04:12;3,7
17/03/2024 05:12;2,9
17/03/2024 06:13;3,2
17/03/2024 07:13;2,9
17/03/2024 08:14;4,4
17/03/2024 09:14;5,5
17/03/2024 10:15;7,1
17/03/2024 11:15;9,6
17/03/2024 12:15;10,3
17/03/2024 13:16;11,3
17/03/2024 14:16;12,0
17/03/2024 15:17;14,6
17/03/2024 16:17;12,7
17/03/2024 17:18;11,5
17/03/2024 18:18;9,6
17/03/2024 19:18;8,8
17/03/2024 20:19;8,7
17/03/2024 21:19;7,7
17/03/2024 22:20;8,2
17/03/2024 23:20;8,2
18/03/2024 00:20;7,8
18/03/2024 01:21;7,5
18/03/2024 02:21;7,5
18/03/2024 03:22;7,5
18/03/2024 04:22;7,2
18/03/2024 05:23;7,6
18/03/2024 06:23;7,5
18/03/2024 07:23;7,5
18/03/2024 08:24;8,1
18/03/2024 09:24;9,2
18/03/2024 09:25;9,2
18/03/2024 10:25;10,3
18/03/2024 11:25;11,9
18/03/2024 12:26;14,0
18/03/2024 13:26;14,8
18/03/2024 14:27;15,8
18/03/2024 15:27;16,0
18/03/2024 16:27;13,1
18/03/2024 17:28;15,1
18/03/2024 18:28;11,8
18/03/2024 19:29;9,4
18/03/2024 20:29;9,7
18/03/2024 21:30;9,1
18/03/2024 22:30;8,2
18/03/2024 23:30;7,7
19/03/2024 00:31;7,7
19/03/2024 01:31;7,1
19/03/2024 02:32;6,6
19/03/2024 03:32;7,2
19/03/2024 04:33;6,6
19/03/2024 05:33;6,2
19/03/2024 06:33;6,5
19/03/2024 07:34;6,6
19/03/2024 08:34;6,4
19/03/2024 09:35;7,9
19/03/2024 10:35;9,0
19/03/2024 11:35;10,5
19/03/2024 12:36;13,2
19/03/2024 13:36;13,9
19/03/2024 14:37;16,4
19/03/2024 15:37;15,0
19/03/2024 16:38;14,2
19/03/2024 17:38;15,8
19/03/2024 18:38;11,9
19/03/2024 19:39;11,1
19/03/2024 20:39;9,6
19/03/2024 21:40;9,3
19/03/2024 22:40;9,5
19/03/2024 23:41;9,3
20/03/2024 00:41;9,2
20/03/2024 00:41;9,2
20/03/2024 01:42;8,4
20/03/2024 02:42;8,0
20/03/2024 03:42;7,3
20/03/2024 04:43;7,4
20/03/2024 05:43;7,4
20/03/2024 06:44;6,6
20/03/2024 07:44;6,8
20/03/2024 08:45;9,4
20/03/2024 09:45;10,9
20/03/2024 10:45;13,5
20/03/2024 11:46;15,1
20/03/2024 12:46;16,6
20/03/2024 13:47;16,1
20/03/2024 14:47;18,1
20/03/2024 15:48;19,0
20/03/2024 16:48;17,2
20/03/2024 17:48;15,0
20/03/2024 18:49;12,9
20/03/2024 19:49;12,6
20/03/2024 20:50;12,2
20/03/2024 21:50;10,8
20/03/2024 22:50;11,3
20/03/2024 23:51;10,3
21/03/2024 00:51;9,4
21/03/2024 01:52;8,6
21/03/2024 02:52;8,6
